id1,id2,mu,sigma,alpha1,beta1,pi1,alpha2,beta2,pi2,age1,age2,species1,species2,sex1,sex2,zoo,dist,cv,delta,u
88,89,151.4607049092682,46.05419577758311,14.438782530599994,2.004372504827617,2.4121237578808418e-08,27.25867460651948,3.7828879653344623,0.1131027721848482,adult,adult,Pferdeantilope,Pferdeantilope,female,female,5.0,1.0,0.3040669578632402,,
105,109,104.84149902347116,48.30200639032797,9.916036189785718,2.6810312639040026,8.728212565493217e-09,28.7586681462661,3.806943928432361,0.1477025275774432,adult,adult,Addax,Addax,female,female,,,0.4607145723804889,,
118,127,117.36415727981006,51.23700598888911,6.671750806358832,2.1336963021970057,0.1356056533275954,21.3765021182094,3.7651202322881407,0.0460264015248179,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4365643410767566,,
115,119,144.02267098541657,52.29506383973805,12.484626047685447,5.809495062168714,0.1502915519837338,10.449504686748824,2.261383539199076,0.10514795528544,adult,adult,Wasserbock,Wasserbock,male,male,,,0.3631029995620157,,
109,110,106.73173394795316,53.941710782013146,26.29814617537001,3.5014584675783773,0.1192827459375649,13.36238623339514,2.4943205089088285,0.0103360613347499,adult,adult,Addax,Addax,female,female,9.0,1.0,0.5053952445700673,,
113,128,106.57250225572476,82.13663525802265,29.72822254438785,2.2200055689312927,0.1115384231187433,13.880088020035505,3.000057312387971,8.710348775750227e-06,adult,adult,Wasserbock,Wasserbock,male,male,,,0.7707113328439327,,
72,79,109.63386097697928,53.56639143659775,8.519762755960084,2.8752136913955115,0.1007578921198774,6.540886676104616,2.4807559597326043,1.1920928955078127e-09,adult,adult,Streifengnu,Streifengnu,male,male,,,0.4885934961995503,,
108,109,130.46139214847676,35.64384837126898,16.113538495381125,3.123100802349209,1.0440368711491205e-07,35.565458433747644,4.708133959083038,0.2234329803429738,adult,adult,Addax,Addax,female,female,9.0,2.0,0.2732137668031557,,
137,138,182.7920334083234,60.44539867267176,9.528727943688269,3.824299707627721,0.1801110890697129,14.234225267591649,2.439950923112948,0.0145644417734965,adult,adult,Okapi,Okapi,female,female,13.0,99.0,0.330678517797589,,
118,129,133.95152982288477,55.70609772745663,7.148509047119736,2.325098358747722,0.1769136681146275,15.311232165600211,3.590042398791568,0.1549984201923824,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4158675738986566,,
109,111,145.4917878130622,39.35812868457664,35.121944803848706,4.677833557741947,0.2226144942771381,26.07962579021904,7.247936092129902,2.501258126994836e-09,adult,adult,Addax,Addax,female,female,9.0,1.0,0.2705178709821523,,
120,126,109.9328701774819,38.56443642551687,15.502979492000753,3.5699777959146703,0.1433410225261861,5.69254335048812,2.2796421044211685,1.1920934437720768e-09,adult,adult,Wasserbock,Wasserbock,female,female,,,0.3507998687131177,,
127,129,122.46145450218218,58.97164827664276,20.23146424984552,3.570076611654306,0.0253183008175129,14.539547114212429,3.3944809346391844,0.1308182830457655,adult,adult,Wasserbock,Wasserbock,female,female,2.0,3.0,0.4815527344205431,,
113,116,104.89593833222123,70.16328461202022,33.06866326153448,2.435807039728335,0.1427781752052235,2.318284935541113,1.8992498400922704,0.0004107502691057,adult,adult,Wasserbock,Wasserbock,male,male,,,0.668884665389069,,
113,122,106.9577928833972,79.10370322701266,30.52501357488797,2.271343093385438,0.1188575545792573,11.985305912197598,2.772458272299236,0.2700734083195504,adult,adult,Wasserbock,Wasserbock,male,male,16.0,1.0,0.7395786795381015,,
119,120,120.17341159560895,54.91020309609554,8.098084101546851,1.7542713982901752,0.0019158570984235,14.303410436528829,3.299708708207252,0.1032742310768882,adult,adult,Wasserbock,Wasserbock,female,female,16.0,3.0,0.4569247254198941,,
86,89,125.6036922136108,47.18393834184007,21.502371901051184,3.607442555981247,2.75748650608315e-09,25.936502830502445,3.601455799823756,0.0926048162591588,adult,adult,Pferdeantilope,Pferdeantilope,male,male,,,0.3756572558519667,,
112,129,109.57031527879565,72.30862581652966,5.295978297193349,1.8780988871121824,6.93885447435776e-08,13.073266182408856,3.054211759914792,0.0872730360606703,adult,adult,Wasserbock,Wasserbock,male,male,,,0.6599289746729698,,
101,103,130.45216841595425,31.979742577608235,12.754370115525282,4.544135941866347,0.0084335588684169,32.8992809250254,5.609584338347325,0.1062276587951917,adult,adult,Oryx-Arab,Oryx-Arab,male,male,2.0,3.0,0.2451453507130597,,
120,125,109.92520492157804,46.0196168798201,14.319966925627266,3.2954015675405803,0.1040840705372879,9.147050369493163,3.44070795740528,0.1007115005044255,adult,adult,Wasserbock,Wasserbock,female,female,,,0.418644813195036,,
117,128,115.11064972123827,43.72228683952584,12.902322688627676,2.81573569093207,9.314135533905496e-09,19.00418475648472,4.103224302853809,0.1407490453935655,adult,adult,Wasserbock,Wasserbock,male,male,2.0,3.0,0.3798283386064404,,
104,109,145.40251963116262,43.03306943313751,9.973734464632692,3.0197813170623817,0.0218873241428957,33.098632137227426,4.412612619657304,0.202751891190416,adult,adult,Addax,Addax,male,male,,,0.2959582099560445,,
116,117,118.48899114032253,31.382780063137226,4.658385269546037,4.031094893369938,0.2714603924614037,12.897692594168593,2.8143816195118934,1.2447247895619711e-09,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2648581928254555,,
118,119,125.29893352533436,57.147852462337816,6.637794250942087,2.1347060767785875,0.1358345918377511,8.073636818434196,1.7494405081544664,0.0008030428783768,adult,adult,Wasserbock,Wasserbock,female,female,16.0,1.0,0.4560920899680524,,
113,115,138.84885866178928,68.4415635006975,32.49197989864361,2.4086305345003063,0.1444061768004501,10.061693378305804,4.650972305542729,0.0979844548857748,adult,adult,Wasserbock,Wasserbock,male,male,,,0.4929213258238498,,
137,140,193.6136989634968,52.894070844618696,10.177762107950596,4.200206959531831,0.2300855356090314,12.233237441556032,6.518580204464539,2.382416551405767e-09,adult,adult,Okapi,Okapi,female,female,,,0.2731938448972619,,
115,117,130.1839640743715,38.8158640814144,13.059817440741735,6.133945980808544,0.1715314118532883,13.8285908797994,3.0285408711648163,0.026899445651469,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2981616388577603,,
133,137,167.9622250246422,73.6327002465147,9.43143842259206,1.0869984404931716,1.193154149200638e-09,7.815843810980738,3.14269163069981,0.1106162290034724,adult,adult,Okapi,Okapi,male,male,13.0,99.0,0.4383884545213177,,
117,129,123.00717745509506,39.48353915109272,12.901192930634965,2.8149949400058274,1.238383707406456e-09,16.459022991433105,3.886222231117573,0.1978601405239883,adult,adult,Wasserbock,Wasserbock,male,male,2.0,3.0,0.3209856527722259,,
88,90,155.30065819813035,51.59112151609486,14.422718152612545,2.0024276345401275,2.8478846609058947e-09,14.382363035554176,4.493403055349154,0.8599836292748918,adult,adult,Pferdeantilope,Pferdeantilope,female,female,,,0.3322015638225798,,
114,120,115.26630947878402,51.90418567659331,6.829418537401655,1.7236021869079836,0.0771592090849686,14.073091863488155,3.2440988880736685,0.09631939441398,adult,adult,Wasserbock,Wasserbock,male,male,16.0,3.0,0.4502979744150377,,
123,127,139.429210786479,64.55824557652745,6.60977098108496,2.8752250251165257,1.2480352411885711e-09,21.1719695934065,3.733277402522348,0.0429462177707287,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4630180807333948,,
135,137,190.61148265893345,66.06981525145993,5.469057311204563,3.969836932732853,0.1721131844517871,9.472846591916426,3.807400820014776,0.177259757400622,adult,adult,Okapi,Okapi,male,male,,,0.3466203312089048,,
119,129,130.39362917567254,60.323100688873545,8.05589862294141,1.7458334534662014,1.1922977844010872e-09,14.800262811376546,3.461843726546084,0.1389902859437166,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4626230673248873,,
127,128,109.0750984817155,63.56653314693522,18.909562626539586,3.3462990621942166,4.836705712693719e-07,14.84444208959519,3.198753010903836,0.0274854201879696,adult,adult,Wasserbock,Wasserbock,female,female,2.0,2.0,0.5827776828236467,,
116,118,120.45650266236136,49.0490035129678,3.373027701442776,2.8580837983322884,0.1589785856308195,6.9655100599817725,2.2359678062685586,0.1582523803334936,adult,adult,Wasserbock,Wasserbock,male,male,,,0.4071926581701593,,
114,122,108.3083671105066,61.53730002234391,5.790775184806977,1.47154188447061,2.2969210048622561e-07,11.985082074152032,2.827544834601443,0.2914104000043745,adult,adult,Wasserbock,Wasserbock,male,male,16.0,2.0,0.5681675540316996,,
72,81,126.05566085348752,55.69747470138088,9.2787831798664,3.183526866837622,0.1354915664608895,12.35427909317311,4.735816607635384,0.0499776308107118,adult,adult,Streifengnu,Streifengnu,male,male,,,0.4418482623015015,,
115,127,134.19043502312613,56.5120337268761,10.636956245141471,4.915302785232572,0.1110057599295752,22.20907798133569,3.9131444680329337,0.0615106036417152,adult,adult,Wasserbock,Wasserbock,male,male,,,0.4211330987721809,,
72,73,128.207403181926,59.55352550038426,9.107111550988089,3.117790677187126,0.1268666016563417,11.584715711992263,5.434560945775845,0.0620764251552371,adult,adult,Streifengnu,Streifengnu,male,male,17.0,1.0,0.4645092562703103,,
120,128,105.45458938137337,64.99248499349707,12.100103064551506,2.8028746374040185,0.036109007508258,14.516702372824293,3.130513463887832,0.0181374092036557,adult,adult,Wasserbock,Wasserbock,female,female,,,0.6163077906306542,,
116,125,104.68768106825677,43.69194284909949,2.7597695617365026,2.2803407155064344,0.081041566895797,8.858887163021963,3.3282683643194986,0.0867660267945194,adult,adult,Wasserbock,Wasserbock,male,male,18.0,3.0,0.4173551501309134,,
115,129,153.61897138941157,47.63578945078836,14.529140766014123,6.841246189797363,0.1922741710502976,16.701840238751004,3.996028046589889,0.2079253996177621,adult,adult,Wasserbock,Wasserbock,male,male,,,0.3100905377763239,,
125,129,118.81749978147506,54.76415283023017,9.283752505982656,3.5086365429699216,0.1107083110776208,14.781409105489642,3.4488278040350404,0.1379863990021724,adult,adult,Wasserbock,Wasserbock,female,female,,,0.460909823308439,,
69,72,113.35601086767404,50.509104464487926,8.334700933244513,3.1314757104307684,1.1920928955078127e-09,9.038566719244528,3.072747641437841,0.126209353208811,adult,adult,Streifengnu,Streifengnu,male,male,,,0.4455794101951033,,
114,115,143.90138385856218,48.34862246210289,8.566257037725507,2.2788002426824363,0.2249337489649485,12.9725440865777,6.054716813460518,0.1610584080344004,adult,adult,Wasserbock,Wasserbock,male,male,,,0.335984416311269,,
115,124,161.22508618713542,44.9220790453722,16.36603473823868,7.806703443135638,0.2277779314533788,9.61377943742321,6.612049155547401,0.2447604380023613,adult,adult,Wasserbock,Wasserbock,male,male,17.0,1.0,0.2786295861751361,,
113,123,144.3192415907223,73.13644914473984,32.23307516742493,2.3907501543338627,0.1392582299046263,6.610098178716084,2.875341051281533,3.620534945296155e-08,adult,adult,Wasserbock,Wasserbock,male,male,,,0.5067685246860492,,
115,118,150.09632560427588,45.61568154532658,14.213490832548938,6.686741628365041,0.1868399866522723,8.049659651548911,2.851086157326145,0.2983682047819151,adult,adult,Wasserbock,Wasserbock,male,male,,,0.3039093819364429,,
122,126,110.13708946250392,39.70171596680493,10.706346967603178,2.913739244019573,0.3935545755816385,5.692538439821879,2.279639316595195,1.1923251978485335e-09,adult,adult,Wasserbock,Wasserbock,female,female,,,0.3604754416569302,,
122,127,112.39735817640567,54.19981262829289,12.044957533178383,2.949104576853423,0.3287880810810136,20.285834978967834,3.578082205819186,0.0259169267337463,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4822160725808807,,
128,129,117.9536779107244,71.37810158734408,14.626497328426613,3.154810943944285,0.0215840761685482,13.491190047182233,3.151271298405423,0.0999394595105338,adult,adult,Wasserbock,Wasserbock,female,female,2.0,1.0,0.6051367185122284,,
116,119,119.0637850743918,54.71584829484626,3.080195525029361,2.5944011197197216,0.1250771598158766,8.06784021936181,1.7482153610965905,0.0005480507593005,adult,adult,Wasserbock,Wasserbock,male,male,,,0.4595507211589104,,
137,139,210.4816738839325,71.51725818675882,10.06340683239196,4.093973666923898,0.206993794188685,4.893941968650924,3.608197302528098,1.1998990565929187e-09,adult,adult,Okapi,Okapi,female,female,,,0.3397790262072703,,
70,82,56.33837989870752,129.21360120633094,9.283902545409031,2.407637188543477,0.1264947770972562,11.34157558498728,2.8648375940156843,1.434869964169454e-09,adult,adult,Streifengnu,Streifengnu,male,male,,,2.293527102459247,,
121,128,126.11797695296433,66.09672022960638,6.533014403877817,2.3313752174224893,7.895449895364405e-09,15.681910118485323,3.3791377587235925,0.0517255350957993,adult,adult,Wasserbock,Wasserbock,female,female,,,0.5240864294410394,,
120,121,132.3077871808131,47.37600890265246,16.198798986465487,3.773963062027063,0.1674775482610763,8.25607925126653,2.89366973961816,0.0754915943335023,adult,adult,Wasserbock,Wasserbock,female,female,16.0,2.0,0.3580742291298995,,
115,120,142.0871264467716,46.92672231714314,12.91897607925046,6.030798731019362,0.1605331180833956,17.109161556993,4.04214785352186,0.2050587231121111,adult,adult,Wasserbock,Wasserbock,male,male,,,0.3302672345528976,,
119,122,121.99660807174789,59.25345613421185,8.055883943298685,1.7458301274961243,1.192094965675673e-09,12.417982657467617,3.141057791120122,0.3631815934238002,adult,adult,Wasserbock,Wasserbock,female,female,16.0,2.0,0.4856975703731376,,
114,116,109.7606537800974,52.64591058127894,6.494394856087247,1.6372774029920978,0.0515141003202008,2.676518668425772,2.2179018108984554,0.0673562148913995,adult,adult,Wasserbock,Wasserbock,male,male,,,0.4796428298136201,,
134,137,208.4362599777301,71.7621219156483,4.585668459333048,3.838662909028935,1.1729104157109404e-08,9.932444856503746,4.034592514549862,0.2012804323816078,adult,adult,Okapi,Okapi,male,male,,,0.344288090389434,,
72,82,104.1553798808714,59.803479812702136,7.6402234361326995,2.5632172316050266,0.0567993439658446,11.344545874437614,2.8652894161426987,1.192092895507829e-09,adult,adult,Streifengnu,Streifengnu,male,male,,,0.5741756199353588,,
125,128,99.6391016632973,60.80050333483357,6.962664408975818,2.6564869782669964,1.1920928955083667e-09,14.830151175149332,3.1940685541398404,0.0266526313689561,adult,adult,Wasserbock,Wasserbock,female,female,,,0.6102072612044618,,
122,128,93.2570487489426,76.26028876318352,11.103355915939916,2.520295887012354,0.2222218675020661,13.88034158005702,3.000090854484049,1.192102281649075e-09,adult,adult,Wasserbock,Wasserbock,female,female,,,0.8177428922127263,,
115,123,169.67023752860712,41.74981962407171,18.90773895187396,9.20562085413631,0.274505052217927,8.776977229884455,3.8328003005773046,0.1174336455682024,adult,adult,Wasserbock,Wasserbock,male,male,17.0,1.0,0.2460644850398851,,
90,91,132.6254086216559,46.68781033309905,20.915423837300256,6.136735855544071,0.853470064191731,21.65342467923633,2.85651333811395,0.0242988485063518,adult,adult,Pferdeantilope,Pferdeantilope,female,female,9.0,1.0,0.3520276455191677,,
115,126,123.19743926854171,43.61083335371355,11.813932653022812,5.484444778056089,0.1415696671128646,7.036274525879784,2.885125139410808,0.0834717304511944,adult,adult,Wasserbock,Wasserbock,male,male,,,0.3539913947290097,,
123,129,159.56712929457711,52.58807444130867,7.654991070654663,3.312555856139388,0.0560104656962669,16.789147992756035,4.014432654225695,0.2077504910399584,adult,adult,Wasserbock,Wasserbock,female,female,,,0.3295670898749187,,
122,124,159.61372245963113,45.56204410230685,52.8026632174789,22.968340558302675,0.8838677488409415,9.276366284645334,6.339479217735287,0.2340176049542943,adult,adult,Wasserbock,Wasserbock,female,female,,,0.2854519235577017,,
112,116,97.23105625103688,60.79116188089343,5.295992636059203,1.87809432383484,3.059814750800988e-07,2.3152654169329705,1.89673750334736,1.192654990591955e-09,adult,adult,Wasserbock,Wasserbock,male,male,,,0.6252237116908329,,
72,77,156.0133724036219,57.26199315964136,11.924705442023017,4.393270703289812,0.2383101571367498,8.157262861344648,7.111404057794312,0.0221634004474742,adult,adult,Streifengnu,Streifengnu,male,male,,,0.3670325964847357,,
119,123,147.7609367472336,59.57534879628324,9.651129989217404,2.0881657041601063,0.072760222708448,6.790377022693574,2.949180342029732,0.0100531925403172,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4031874060070116,,
116,128,99.52975615619006,64.76293137666885,2.315622301398626,1.8969566629642751,1.1920928955078127e-09,14.326908506497704,3.091104975996185,0.0126779698013634,adult,adult,Wasserbock,Wasserbock,male,male,,,0.6506891393869957,,
89,91,137.6010094070421,44.88927871321051,26.603904287604976,3.692185598616514,0.1029662310062839,22.5219625220326,2.9610668163237093,0.0404884205351552,adult,adult,Pferdeantilope,Pferdeantilope,female,female,,,0.3262278300620749,,
72,76,123.7522512317869,54.261756858470015,9.255396755667883,3.171849245731612,0.1349417658615373,6.576825597489818,3.0576965528814566,1.1920928955079823e-09,adult,adult,Streifengnu,Streifengnu,male,male,,,0.4384708667387247,,
123,126,121.90560183202524,52.32426788264952,7.009139088034717,3.0364927049978148,0.0220459705941371,5.692539045778546,2.279639632302814,1.1920928955103931e-09,adult,adult,Wasserbock,Wasserbock,female,female,,,0.429219552639981,,
112,122,94.67230144669604,69.90641468102773,5.296108389679415,1.8781283671374525,1.1924532845710055e-09,11.174049385509068,2.544031210564277,0.2294512687932118,adult,adult,Wasserbock,Wasserbock,male,male,,,0.7384040908774948,,
70,81,121.8635943073754,94.53623328768758,11.207866411193724,2.98832470045239,0.2422700080267912,10.544675848940228,4.042303683793514,4.210663155911812e-05,adult,adult,Streifengnu,Streifengnu,male,male,,,0.7757545132735847,,
115,122,162.11898549098436,36.62669850462565,17.752092876187884,8.63331117156757,0.2611416179199511,27.561810124810776,12.551209104452877,0.9149474227006612,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2259247946420347,,
121,129,143.87907134303785,51.49866559051388,8.896975983100678,3.113070553037544,0.0993926201918255,16.062202826578346,3.795030060781615,0.1808250243401253,adult,adult,Wasserbock,Wasserbock,female,female,,,0.3579302056219856,,
116,123,178.54633607702527,39.10770251560853,24.28791406634668,28.535985450765,0.6735157916524236,9.428197242378708,4.165804514168219,0.1532527861001441,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2190339122878297,,
117,122,122.51630516926294,31.87715732540413,13.551934838245478,2.9604289697236545,0.0190898065081265,8.354094724131436,2.988154660465657,0.5331154173203381,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2601870606639998,,
120,123,146.3177297776525,56.37780521412014,16.940409268862684,3.973481522176448,0.1905168695882242,6.959757929441574,3.0187431990770284,0.0193002174744727,adult,adult,Wasserbock,Wasserbock,female,female,,,0.3853108252827121,,
115,116,166.67609439705765,35.756398446656114,19.107926213446813,9.398223541695137,0.2855315430225339,21.89622756583568,24.769894271812767,0.6126401844049076,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2145262557057332,,
117,123,168.78571776542594,32.71863652660328,140.17042456572716,78.93041625788543,1.0,9.468846873981596,4.232821770339799,0.1669797207537043,adult,adult,Wasserbock,Wasserbock,male,male,,,0.1938471865971195,,
116,126,107.99709707510858,34.810197792330804,3.516555677094592,2.9182936580361387,0.1710452164432724,6.116275803877135,2.4548403906196965,0.0275018036304365,adult,adult,Wasserbock,Wasserbock,male,male,18.0,3.0,0.3223253099860768,1200.0,0.47412648623949954
71,72,143.27969128192,56.88742501654077,102.1322423052405,100.53776536203712,0.9999999999999326,10.556780340165975,3.73999955525252,0.1882664108665103,adult,adult,Streifengnu,Streifengnu,male,male,,,0.3970376018231915,,
116,122,168.66103107914896,27.48139028661642,24.12317968956896,27.595963717537625,0.6436457244119196,14.336505292874952,7.070945642181321,0.9997904503264836,adult,adult,Wasserbock,Wasserbock,male,male,,,0.1629385881894674,,
72,75,124.7641911769963,50.29653676672441,9.689239939308631,3.3520326747197244,0.1566176357337482,8.816606535592667,4.112117720638989,0.0397448622584207,adult,adult,Streifengnu,Streifengnu,male,male,,,0.4031327922879041,,
116,127,109.93540457616984,43.9739531951214,2.9969614625308947,2.4899522697699963,0.1129006408801199,22.575362679153063,3.968775676979992,0.0663998588260561,adult,adult,Wasserbock,Wasserbock,male,male,,,0.3999981022005846,,
118,121,138.72077245130103,48.016556744312766,7.721848563621287,2.575856492581127,0.2326802106387727,8.87151227677054,3.1003798431142338,0.0980321587976546,adult,adult,Wasserbock,Wasserbock,female,female,16.0,1.0,0.3461381874958153,,
70,73,125.64390321879335,87.39059077786243,11.540322033935253,3.1103561552914814,0.2658110560911488,10.124321398632771,4.762595011546575,0.0200939997140708,adult,adult,Streifengnu,Streifengnu,male,male,,,0.6955418332211671,,
72,78,100.30842192897622,64.45171630293252,7.097917940155295,2.3797078578538047,0.0279657691047038,6.443108236748641,2.451368043056783,0.0229141865527998,adult,adult,Streifengnu,Streifengnu,male,male,,,0.6425354428222171,,
122,125,102.36689699423358,54.21860393598471,11.761021576767051,2.7671238571603625,0.286012016924248,7.526040550488418,2.8538267669215376,0.0273023111428119,adult,adult,Wasserbock,Wasserbock,female,female,,,0.5296497747610626,,
123,125,184.7882915415102,37.05281244955694,10.020512677457988,4.4893198314997855,0.1856342161173946,144.9025147237041,142.4289362298272,0.974330983052605,adult,adult,Wasserbock,Wasserbock,female,female,,,0.2005149359868047,,
123,128,141.92909571517197,68.44487834850683,6.60977080628297,2.8752249655928965,1.1920928955078127e-09,16.861894417549067,3.643592919282707,0.0857839819128747,adult,adult,Wasserbock,Wasserbock,female,female,,,0.482246983986034,,
123,124,169.73503737041776,46.02512766271656,8.505114660425495,3.696191592852936,0.1008674929250482,10.84056614365222,7.58407356292112,0.2792714676680909,adult,adult,Wasserbock,Wasserbock,female,female,17.0,1.0,0.2711586739882972,,
115,128,136.8717299120672,62.54978981401037,10.322713904842493,4.769723007140782,0.1035567986363965,17.004675785547207,3.6726125360562616,0.0892951071522255,adult,adult,Wasserbock,Wasserbock,male,male,,,0.4569956838727418,,
115,125,175.27358798845478,35.10604427422298,22.265212749747093,11.212111179186255,0.3335376456294902,103.98324266496614,98.15327715310896,0.9471192460286612,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2002928374840789,,
121,122,153.29623236297738,38.20776825567376,18.15776567775684,6.13885628274892,0.2780994223725807,43.90814049588398,19.16154817577591,0.8552780914009513,adult,adult,Wasserbock,Wasserbock,female,female,16.0,1.0,0.2492414044802143,,
124,128,123.96572541128,69.30200020041052,3.792064212693398,2.360568986910368,1.391387296868957e-09,15.218024386649128,3.280018860297516,0.0385506280562909,adult,adult,Wasserbock,Wasserbock,female,female,,,0.5590416219522604,,
124,129,143.32979216287308,57.733688200010405,5.408442728828625,3.480103663653752,0.0978479417859572,15.631729938463874,3.677919550846245,0.1656445128916255,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4028031250781737,,
151,152,170.2233313526143,28.513388548924567,13.546131650494656,16.068074316537285,0.0906356923014162,2.0809040636880485,4.831002734157505,0.3684235526394391,adult,adult,Grevy-Zebra,Grevy-Zebra,male,male,13.0,1.0,0.1675057603581946,,
151,158,172.39562920257225,28.718975312962105,13.638847078444044,16.17738575537948,0.0931791651762604,6.073232990491807,25.85988839021335,0.4416434749473141,adult,adult,Grevy-Zebra,Grevy-Zebra,male,male,,,0.1665876069237003,,
87,90,151.75213112064088,55.00775660497865,27.728632240835022,3.1860611900541795,0.0093684689420702,17.560929708834962,5.164158479500047,0.8273191606912834,adult,adult,Pferdeantilope,Pferdeantilope,female,female,,,0.3624842445293123,,
114,123,148.5558300620843,56.550485995295645,8.417121690803677,2.2190743507292923,0.2063321523695168,7.013306251050546,3.0410389506196536,0.022194121821552,adult,adult,Wasserbock,Wasserbock,male,male,,,0.380668237467773,,
116,120,111.86705903540984,48.62586786174432,2.893979319498783,2.4084601889605204,0.0995966938820394,14.134651178975986,3.2551880169328715,0.0982324608976092,adult,adult,Wasserbock,Wasserbock,male,male,,,0.434675482497064,,
122,123,172.27528110875934,40.14782474849967,21.128210165841345,10.05550356240196,0.993978054737165,9.00702955470435,3.949944239673187,0.1307157975958271,adult,adult,Wasserbock,Wasserbock,female,female,,,0.2330446044848064,,
86,90,115.63997113724928,43.09040658526603,21.50227961662524,3.60742846791968,1.1920928955078127e-09,26.911365241139592,7.787708891312212,0.8642646057715895,adult,adult,Pferdeantilope,Pferdeantilope,male,male,,,0.3726255390891048,,
120,124,127.25534323187756,59.55541298226947,14.715645045527909,3.398939310478346,0.1156994092209034,4.0226989755393205,2.5165190524473773,0.0179848541186177,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4679993112253914,,
70,76,123.9118458888649,75.20800546023213,11.969616078245329,3.3025770115510893,0.3077512064973196,6.57681257792579,3.057689064378096,1.192098309994621e-09,adult,adult,Streifengnu,Streifengnu,male,male,14.0,1.0,0.6069476644523988,,
154,158,158.7824118692013,44.40066827909925,10.233551255765722,64.11606633368818,0.5227957470398956,5.014651023915789,20.6684007216894,0.3289110624545671,adult,adult,Grevy-Zebra,Grevy-Zebra,female,female,,,0.2796321567131426,,
122,129,150.91627247494088,47.6832120625336,69.45256640638095,29.510084077669244,0.8513981393130002,16.576711333620004,3.954707862758149,0.2026096305322177,adult,adult,Wasserbock,Wasserbock,female,female,,,0.3159580559508665,,
70,72,103.59050772953618,113.40930242130298,10.334118531501922,2.7066687901433752,0.1872092319928528,6.600045971873971,2.215888118026703,1.3841914308539153e-08,adult,adult,Streifengnu,Streifengnu,male,male,,,1.0947846951132107,,
137,141,216.00916302333792,60.158126472032265,10.613354956946749,4.460702574205624,0.2565875628631447,92.824277972707,111.93261701641866,0.9323520558233266,adult,adult,Okapi,Okapi,female,female,,,0.2784980305003668,,
70,75,122.51551613203686,67.94304250770949,12.202123861024877,3.4488013384744924,0.3421207058588838,7.582558046311,3.5204843327492137,4.410040090404183e-09,adult,adult,Streifengnu,Streifengnu,male,male,,,0.5545668389829598,,
70,74,238.8949042126769,67.05968229784804,17.260962571920413,5.7944225590213625,0.5439468340883165,40.441324585226816,29.72077232152745,0.2887807499396329,adult,adult,Streifengnu,Streifengnu,male,male,,,0.2807078808099982,,
112,123,183.17749997410107,41.777454884365255,140.22409419323233,109.60700926344632,0.8418751114030394,9.583223416996058,4.231275596097388,0.1576625145206159,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2280708869281,,
70,80,78.75210363683269,111.85830814551323,9.86011437018846,2.5631402361887425,0.1608436018649627,14.629801585735397,3.612193285843038,0.0019336689677319,adult,adult,Streifengnu,Streifengnu,male,male,,,1.420385018047907,,
177,182,109.96731973964052,37.061565121490354,11.78995590184716,15.680653520558296,0.7463241656042529,6.765802780383064,8.7417849850138,0.3537687515069359,adult,adult,Steppenzebra,Steppenzebra,female,female,6.0,2.0,0.3370234466861391,,
118,123,157.40424878037916,51.94664979706489,8.105276609678038,2.887413927773703,0.3013201338641743,7.617339305054542,3.2962307034043627,0.0541454000851796,adult,adult,Wasserbock,Wasserbock,female,female,,,0.3300206328581657,,
89,90,133.0154215041362,69.69877636805678,21.741439185539058,3.075192958115586,0.0345127012687972,10.80989129442442,2.0162690722684453,0.3673346881666415,adult,adult,Pferdeantilope,Pferdeantilope,female,female,,,0.5239901928656404,,
104,105,123.47331212505446,47.91303563073902,9.41248246235647,2.8467967871653186,1.192230300088025e-09,11.156157422231107,3.032959654313661,0.056689507547014,adult,adult,Addax,Addax,male,male,Berlin-TP,5.0,0.3880436574197704,,
104,106,133.57020669059864,52.72953441814044,9.4130947943231,2.8469873833884702,3.683704737976943e-08,27.420399398372947,3.0392449452192527,0.1999663834652733,adult,adult,Addax,Addax,male,male,Berlin-TP,5.0,0.3947701791035097,,
104,107,123.17639197458406,49.18882839264023,9.412473695004769,2.8467924145887338,1.194424739927553e-09,15.45111580537094,3.018782597781026,0.0568375017910151,adult,adult,Addax,Addax,male,male,Berlin-TP,5.0,0.3993364930090641,,
143,136,151.42408527841852,48.18759081336432,4.514820276099946,1.202363751004921,1.3608541142038975e-06,5.753857899053641,2.8653058412644645,0.110282346656808,subadult,adult,Okapi,Okapi,female,female,Frankfurt,5.0,0.318229367043977,,
